ticker,date,quarter_number,year,revenue,assets,rnd_expense,capex,intangible_assets_change,operating_cash_flow,net_income,total_debt,property_plant_equipment_net,intangible_assets,goodwill_change_4q,intangible_change_4q,market_cap,cap_intensity,rnd_deferral_ratio,ocf_margin,earnings_quality,leverage,current_inventory_ratio,ppe_total_assets,rnd_intensity,acquisitions_intensity,goodwill_change_intensity,intangible_assets_change_intensity,total_dna,profitability,sector,sub_sector,sector_baseline,revenue_growth,ocf_margin_next,ocf_ttm,revenue_volatility,log_market_cap,log_total_assets,cap_aggressive
ARM,2023-09-30,2,2023,2662000000.0,5094000000.0,1252000000.0,-93000000.0,147000000.0,856000000.0,404000000.0,0.0,0.0,113500000.0,1615000000.0,147000000.0,172470690000.0,-0.0742811501597444,0.1125574272588055,0.32156273478587527,2.118811881188119,0.3597860227718885,0.0,0.08048684727129957,0.47032306536438767,0.002944640753828033,14.22907488986784,0.028857479387514724,0.0331762858264625,0.5005889281507656,Unknown,Unknown,Unknown,-0.00634565136244869,0.3548273431994362,1595000000.0,12020815.280171309,25.87349314593749,22.351329213503675,False
ARM,2023-12-31,3,2023,2838000000.0,6872750000.0,1630000000.0,-106000000.0,25000000.0,1007000000.0,180000000.0,0.0,0.0,154250000.0,8000000.0,25000000.0,172470690000.0,-0.06503067484662577,0.016139444803098774,0.3548273431994362,5.594444444444444,0.34345785893565167,0.0,0.0049470735877196175,0.5743481324876674,0.0014550216434469463,0.05186385737439222,0.003637554108617366,0.024007857116874615,0.39358335455239896,Unknown,Unknown,Unknown,0.06611570247933884,0.30837304288631723,2602000000.0,97079005.62600195,25.87349314593749,22.650830154206368,False
ARM,2024-03-31,4,2024,2938000000.0,7138000000.0,1776000000.0,-144000000.0,-17000000.0,906000000.0,85000000.0,0.0,0.0,157750000.0,-1000000.0,-17000000.0,172470690000.0,-0.08108108108108109,-0.010526315789473684,0.30837304288631723,10.658823529411764,0.32428551414962176,0.0,0.0023816195012608572,0.6044928522804629,0.004202857943401513,0.006339144215530904,-0.0023816195012608572,0.02297562342392827,0.3919865508545811,Unknown,Unknown,Unknown,0.03523608174770976,0.3371481596040829,3508000000.0,132225501.82674035,25.87349314593749,22.68869846201438,False
ARM,2024-06-30,1,2024,3233000000.0,7433000000.0,1979000000.0,-143000000.0,12000000.0,1090000000.0,306000000.0,0.0,0.0,155250000.0,10000000.0,12000000.0,172470690000.0,-0.07225871652349672,0.006493506493506494,0.3371481596040829,3.5620915032679736,0.302603255751379,0.0,0.007264899771290192,0.6121249613362202,0.0025561684380465493,0.0644122383252818,0.0016144221713978205,0.021794699313870576,0.4116776537064442,Unknown,Unknown,Unknown,0.10040844111640568,0.26136688590220186,3859000000.0,239137861.21538067,25.87349314593749,22.729195382689568,False
ARM,2024-09-30,2,2024,3497000000.0,7752000000.0,2127000000.0,-155000000.0,21000000.0,914000000.0,424000000.0,0.0,0.0,164500000.0,13000000.0,21000000.0,172470690000.0,-0.07287259050305595,0.010536879076768691,0.26136688590220186,2.1556603773584904,0.291344169246646,0.0,0.012641898864809082,0.6082356305404633,0.005675954592363261,0.0790273556231003,0.0027089783281733747,0.021155830753353973,0.4257610939112487,Unknown,Unknown,Unknown,0.08165790287658514,0.19603960396039605,3917000000.0,298539221.32052714,25.87349314593749,22.771216711534876,False
ARSVX,2021-06-30,2,2021,302871000.0,796658750.0,66977000.0,-11919000.0,13211000.0,85665000.0,-7159000.0,0.0,0.0,17177500.0,860496000.0,13211000.0,1099262954.0,-0.17795661197127371,0.19351389356809093,0.28284319066533276,-11.96605671183126,0.4102857716682331,0.0,0.07702921734054889,0.22114035348382644,0.0,50.094367632076846,0.01658300997760961,0.055042795927365384,0.331330070748611,Unknown,Unknown,Unknown,,0.27748702816239496,85665000.0,,20.81790575035421,20.49593697693385,False
ARSVX,2021-09-30,3,2021,312793000.0,1062300000.0,64536000.0,-12358000.0,-21703000.0,86796000.0,-12125000.0,0.0,0.0,19820250.0,-23638000.0,-21703000.0,1099262954.0,-0.19149002107350935,-0.7121575061525841,0.27748702816239496,-7.158432989690722,0.4123338510778499,0.0,0.03990680598700932,0.20632175272464537,0.0,1.192618660208625,-0.020430198625623647,0.03668297561894004,0.2559154664407418,Unknown,Unknown,Unknown,0.032759821838340475,0.19441099569152687,172461000.0,7015913.482932924,20.81790575035421,20.78370220575024,False
ARSVX,2021-12-31,4,2021,324709000.0,1056291000.0,61865000.0,-20523000.0,-10059000.0,63127000.0,-14887000.0,0.0,0.0,15043250.0,-14655000.0,-10059000.0,1099262954.0,-0.33173846278186375,-0.3215484448422466,0.19441099569152687,-4.240411096930208,0.412030160249401,0.0,0.03999655397991652,0.1905244388052071,0.0,0.9741910823791401,-0.009522943961465165,0.03023629378646604,0.2662457599278987,Unknown,Unknown,Unknown,0.03809548167638033,0.12561417675821548,235588000.0,10934161.94014581,20.81790575035421,20.778029552450363,False
ARSVX,2022-03-31,1,2022,336833000.0,1051803750.0,60937000.0,-24910000.0,-7608000.0,42311000.0,-11885000.0,0.0,0.0,10637750.0,-27003000.0,-7608000.0,1099262954.0,-0.40878284129510806,-0.267708223371688,0.12561417675821548,-3.560033655868742,0.40861306113426576,0.0,0.011416578425395422,0.18091160901693124,0.0,2.5384127282555053,-0.007233288529347799,0.027371075640298868,0.2775394174055759,Unknown,Unknown,Unknown,0.03733804729773427,0.1308708753781144,277899000.0,14707327.550125021,20.81790575035421,20.773772384429762,False
ARSVX,2022-06-30,2,2022,346456000.0,1051798750.0,59714000.0,-30664000.0,-7002000.0,45341000.0,113000.0,0.0,0.0,8227250.0,-40738000.0,-7002000.0,1099262954.0,-0.5135144187292762,-0.3175798258345428,0.1308708753781144,401.24778761061947,0.41509461767282,0.0,-0.004575019698397626,0.17235666289514398,0.0,4.951593788933119,-0.006657167067369114,0.02454461939605842,0.28501555074105195,Unknown,Unknown,Unknown,0.028569053507227604,0.12792621835166015,237575000.0,14622003.222882971,20.81790575035421,20.773767630679945,False
